,REF_DATE,GEO,Gender,Indicators,UOM,VALUE
8178,2022-04,Prince Edward Island,Men,Good perceived mental health,Percent,33.3
8179,2022-04,Prince Edward Island,Men,Good perceived mental health,Percent,26.7
8180,2022-04,Prince Edward Island,Men,Good perceived mental health,Percent,40.5
8181,2022-04,Prince Edward Island,Men,Good perceived mental health,Number,23.0
8182,2022-04,Prince Edward Island,Men,Good perceived mental health,Number,18.0
8183,2022-04,Prince Edward Island,Men,Good perceived mental health,Number,27.0
8184,2022-04,Prince Edward Island,Men,Fair or poor perceived mental health,Percent,12.0
8185,2022-04,Prince Edward Island,Men,Fair or poor perceived mental health,Percent,7.6
8186,2022-04,Prince Edward Island,Men,Fair or poor perceived mental health,Percent,18.2
8187,2022-04,Prince Edward Island,Men,Fair or poor perceived mental health,Number,
8188,2022-04,Prince Edward Island,Men,Fair or poor perceived mental health,Number,
8189,2022-04,Prince Edward Island,Men,Fair or poor perceived mental health,Number,
8190,2022-04,Prince Edward Island,Women,Excellent or very good perceived mental health,Percent,45.0
8191,2022-04,Prince Edward Island,Women,Excellent or very good perceived mental health,Percent,37.8
8192,2022-04,Prince Edward Island,Women,Excellent or very good perceived mental health,Percent,52.3
8193,2022-04,Prince Edward Island,Women,Excellent or very good perceived mental health,Number,32.0
8194,2022-04,Prince Edward Island,Women,Excellent or very good perceived mental health,Number,27.0
8195,2022-04,Prince Edward Island,Women,Excellent or very good perceived mental health,Number,37.0
8196,2022-04,Prince Edward Island,Women,Good perceived mental health,Percent,31.8
8197,2022-04,Prince Edward Island,Women,Good perceived mental health,Percent,25.8
8198,2022-04,Prince Edward Island,Women,Good perceived mental health,Percent,38.4
8199,2022-04,Prince Edward Island,Women,Good perceived mental health,Number,22.0
8200,2022-04,Prince Edward Island,Women,Good perceived mental health,Number,18.0
8201,2022-04,Prince Edward Island,Women,Good perceived mental health,Number,27.0
8202,2022-04,Prince Edward Island,Women,Fair or poor perceived mental health,Percent,23.3
8203,2022-04,Prince Edward Island,Women,Fair or poor perceived mental health,Percent,17.7
8204,2022-04,Prince Edward Island,Women,Fair or poor perceived mental health,Percent,30.0
8205,2022-04,Prince Edward Island,Women,Fair or poor perceived mental health,Number,
8206,2022-04,Prince Edward Island,Women,Fair or poor perceived mental health,Number,
8207,2022-04,Prince Edward Island,Women,Fair or poor perceived mental health,Number,
8208,2022-04,Nova Scotia,"Total, all persons",Excellent or very good perceived mental health,Percent,46.2
8209,2022-04,Nova Scotia,"Total, all persons",Excellent or very good perceived mental health,Percent,40.8
8210,2022-04,Nova Scotia,"Total, all persons",Excellent or very good perceived mental health,Percent,51.6
8211,2022-04,Nova Scotia,"Total, all persons",Excellent or very good perceived mental health,Number,390.0
8212,2022-04,Nova Scotia,"Total, all persons",Excellent or very good perceived mental health,Number,344.0
8213,2022-04,Nova Scotia,"Total, all persons",Excellent or very good perceived mental health,Number,436.0
8214,2022-04,Nova Scotia,"Total, all persons",Good perceived mental health,Percent,30.1
8215,2022-04,Nova Scotia,"Total, all persons",Good perceived mental health,Percent,25.5
8216,2022-04,Nova Scotia,"Total, all persons",Good perceived mental health,Percent,35.3
8217,2022-04,Nova Scotia,"Total, all persons",Good perceived mental health,Number,255.0
8218,2022-04,Nova Scotia,"Total, all persons",Good perceived mental health,Number,213.0
8219,2022-04,Nova Scotia,"Total, all persons",Good perceived mental health,Number,296.0
8220,2022-04,Nova Scotia,"Total, all persons",Fair or poor perceived mental health,Percent,23.7
8221,2022-04,Nova Scotia,"Total, all persons",Fair or poor perceived mental health,Percent,18.9
8222,2022-04,Nova Scotia,"Total, all persons",Fair or poor perceived mental health,Percent,29.3
8223,2022-04,Nova Scotia,"Total, all persons",Fair or poor perceived mental health,Number,200.0
8224,2022-04,Nova Scotia,"Total, all persons",Fair or poor perceived mental health,Number,156.0
8225,2022-04,Nova Scotia,"Total, all persons",Fair or poor perceived mental health,Number,244.0
8226,2022-04,Nova Scotia,Men,Excellent or very good perceived mental health,Percent,47.6
8227,2022-04,Nova Scotia,Men,Excellent or very good perceived mental health,Percent,39.6
8228,2022-04,Nova Scotia,Men,Excellent or very good perceived mental health,Percent,55.6
8229,2022-04,Nova Scotia,Men,Excellent or very good perceived mental health,Number,195.0
8230,2022-04,Nova Scotia,Men,Excellent or very good perceived mental health,Number,162.0
8231,2022-04,Nova Scotia,Men,Excellent or very good perceived mental health,Number,228.0
8232,2022-04,Nova Scotia,Men,Good perceived mental health,Percent,29.6
8233,2022-04,Nova Scotia,Men,Good perceived mental health,Percent,22.7
8234,2022-04,Nova Scotia,Men,Good perceived mental health,Percent,37.5
8235,2022-04,Nova Scotia,Men,Good perceived mental health,Number,122.0
8236,2022-04,Nova Scotia,Men,Good perceived mental health,Number,91.0
8237,2022-04,Nova Scotia,Men,Good perceived mental health,Number,152.0
8238,2022-04,Nova Scotia,Men,Fair or poor perceived mental health,Percent,22.9
8239,2022-04,Nova Scotia,Men,Fair or poor perceived mental health,Percent,16.5
8240,2022-04,Nova Scotia,Men,Fair or poor perceived mental health,Percent,30.8
8241,2022-04,Nova Scotia,Men,Fair or poor perceived mental health,Number,
8242,2022-04,Nova Scotia,Men,Fair or poor perceived mental health,Number,
8243,2022-04,Nova Scotia,Men,Fair or poor perceived mental health,Number,
8244,2022-04,Nova Scotia,Women,Excellent or very good perceived mental health,Percent,44.8
8245,2022-04,Nova Scotia,Women,Excellent or very good perceived mental health,Percent,37.8
8246,2022-04,Nova Scotia,Women,Excellent or very good perceived mental health,Percent,52.1
8247,2022-04,Nova Scotia,Women,Excellent or very good perceived mental health,Number,194.0
8248,2022-04,Nova Scotia,Women,Excellent or very good perceived mental health,Number,163.0
8249,2022-04,Nova Scotia,Women,Excellent or very good perceived mental health,Number,226.0
8250,2022-04,Nova Scotia,Women,Good perceived mental health,Percent,30.7
8251,2022-04,Nova Scotia,Women,Good perceived mental health,Percent,24.4
8252,2022-04,Nova Scotia,Women,Good perceived mental health,Percent,37.7
8253,2022-04,Nova Scotia,Women,Good perceived mental health,Number,133.0
8254,2022-04,Nova Scotia,Women,Good perceived mental health,Number,104.0
8255,2022-04,Nova Scotia,Women,Good perceived mental health,Number,162.0
8256,2022-04,Nova Scotia,Women,Fair or poor perceived mental health,Percent,24.5
8257,2022-04,Nova Scotia,Women,Fair or poor perceived mental health,Percent,18.0
8258,2022-04,Nova Scotia,Women,Fair or poor perceived mental health,Percent,32.4
8259,2022-04,Nova Scotia,Women,Fair or poor perceived mental health,Number,106.0
8260,2022-04,Nova Scotia,Women,Fair or poor perceived mental health,Number,75.0
8261,2022-04,Nova Scotia,Women,Fair or poor perceived mental health,Number,138.0
8262,2022-04,New Brunswick,"Total, all persons",Excellent or very good perceived mental health,Percent,44.9
8263,2022-04,New Brunswick,"Total, all persons",Excellent or very good perceived mental health,Percent,40.1
8264,2022-04,New Brunswick,"Total, all persons",Excellent or very good perceived mental health,Percent,49.8
8265,2022-04,New Brunswick,"Total, all persons",Excellent or very good perceived mental health,Number,299.0
8266,2022-04,New Brunswick,"Total, all persons",Excellent or very good perceived mental health,Number,266.0
8267,2022-04,New Brunswick,"Total, all persons",Excellent or very good perceived mental health,Number,331.0
8268,2022-04,New Brunswick,"Total, all persons",Good perceived mental health,Percent,34.9
8269,2022-04,New Brunswick,"Total, all persons",Good perceived mental health,Percent,30.1
8270,2022-04,New Brunswick,"Total, all persons",Good perceived mental health,Percent,40.1
8271,2022-04,New Brunswick,"Total, all persons",Good perceived mental health,Number,232.0
8272,2022-04,New Brunswick,"Total, all persons",Good perceived mental health,Number,199.0
8273,2022-04,New Brunswick,"Total, all persons",Good perceived mental health,Number,266.0
8274,2022-04,New Brunswick,"Total, all persons",Fair or poor perceived mental health,Percent,20.1
8275,2022-04,New Brunswick,"Total, all persons",Fair or poor perceived mental health,Percent,16.1
8276,2022-04,New Brunswick,"Total, all persons",Fair or poor perceived mental health,Percent,24.8
8277,2022-04,New Brunswick,"Total, all persons",Fair or poor perceived mental health,Number,134.0
8278,2022-04,New Brunswick,"Total, all persons",Fair or poor perceived mental health,Number,105.0
8279,2022-04,New Brunswick,"Total, all persons",Fair or poor perceived mental health,Number,163.0
8280,2022-04,New Brunswick,Men,Excellent or very good perceived mental health,Percent,44.4
8281,2022-04,New Brunswick,Men,Excellent or very good perceived mental health,Percent,37.1
8282,2022-04,New Brunswick,Men,Excellent or very good perceived mental health,Percent,51.9
8283,2022-04,New Brunswick,Men,Excellent or very good perceived mental health,Number,146.0
8284,2022-04,New Brunswick,Men,Excellent or very good perceived mental health,Number,121.0
8285,2022-04,New Brunswick,Men,Excellent or very good perceived mental health,Number,172.0
8286,2022-04,New Brunswick,Men,Good perceived mental health,Percent,35.4
8287,2022-04,New Brunswick,Men,Good perceived mental health,Percent,27.3
8288,2022-04,New Brunswick,Men,Good perceived mental health,Percent,44.4
8289,2022-04,New Brunswick,Men,Good perceived mental health,Number,117.0
8290,2022-04,New Brunswick,Men,Good perceived mental health,Number,88.0
8291,2022-04,New Brunswick,Men,Good perceived mental health,Number,145.0
8292,2022-04,New Brunswick,Men,Fair or poor perceived mental health,Percent,20.3
8293,2022-04,New Brunswick,Men,Fair or poor perceived mental health,Percent,14.1
8294,2022-04,New Brunswick,Men,Fair or poor perceived mental health,Percent,28.2
8295,2022-04,New Brunswick,Men,Fair or poor perceived mental health,Number,
8296,2022-04,New Brunswick,Men,Fair or poor perceived mental health,Number,
8297,2022-04,New Brunswick,Men,Fair or poor perceived mental health,Number,
8298,2022-04,New Brunswick,Women,Excellent or very good perceived mental health,Percent,45.5
8299,2022-04,New Brunswick,Women,Excellent or very good perceived mental health,Percent,39.3
8300,2022-04,New Brunswick,Women,Excellent or very good perceived mental health,Percent,51.8
8301,2022-04,New Brunswick,Women,Excellent or very good perceived mental health,Number,152.0
8302,2022-04,New Brunswick,Women,Excellent or very good perceived mental health,Number,131.0
8303,2022-04,New Brunswick,Women,Excellent or very good perceived mental health,Number,173.0
8304,2022-04,New Brunswick,Women,Good perceived mental health,Percent,34.5
8305,2022-04,New Brunswick,Women,Good perceived mental health,Percent,29.1
8306,2022-04,New Brunswick,Women,Good perceived mental health,Percent,40.3
8307,2022-04,New Brunswick,Women,Good perceived mental health,Number,115.0
8308,2022-04,New Brunswick,Women,Good perceived mental health,Number,97.0
8309,2022-04,New Brunswick,Women,Good perceived mental health,Number,134.0
8310,2022-04,New Brunswick,Women,Fair or poor perceived mental health,Percent,20.0
8311,2022-04,New Brunswick,Women,Fair or poor perceived mental health,Percent,15.1
8312,2022-04,New Brunswick,Women,Fair or poor perceived mental health,Percent,26.0
8313,2022-04,New Brunswick,Women,Fair or poor perceived mental health,Number,
8314,2022-04,New Brunswick,Women,Fair or poor perceived mental health,Number,
8315,2022-04,New Brunswick,Women,Fair or poor perceived mental health,Number,
8316,2022-04,Quebec,"Total, all persons",Excellent or very good perceived mental health,Percent,56.8
8317,2022-04,Quebec,"Total, all persons",Excellent or very good perceived mental health,Percent,54.3
8318,2022-04,Quebec,"Total, all persons",Excellent or very good perceived mental health,Percent,59.4
8319,2022-04,Quebec,"Total, all persons",Excellent or very good perceived mental health,Number,4067.0
8320,2022-04,Quebec,"Total, all persons",Excellent or very good perceived mental health,Number,3886.0
8321,2022-04,Quebec,"Total, all persons",Excellent or very good perceived mental health,Number,4248.0
8322,2022-04,Quebec,"Total, all persons",Good perceived mental health,Percent,31.8
8323,2022-04,Quebec,"Total, all persons",Good perceived mental health,Percent,29.4
8324,2022-04,Quebec,"Total, all persons",Good perceived mental health,Percent,34.4
8325,2022-04,Quebec,"Total, all persons",Good perceived mental health,Number,2278.0
8326,2022-04,Quebec,"Total, all persons",Good perceived mental health,Number,2100.0
8327,2022-04,Quebec,"Total, all persons",Good perceived mental health,Number,2456.0
8328,2022-04,Quebec,"Total, all persons",Fair or poor perceived mental health,Percent,11.3
8329,2022-04,Quebec,"Total, all persons",Fair or poor perceived mental health,Percent,9.7
8330,2022-04,Quebec,"Total, all persons",Fair or poor perceived mental health,Percent,13.1
8331,2022-04,Quebec,"Total, all persons",Fair or poor perceived mental health,Number,810.0
8332,2022-04,Quebec,"Total, all persons",Fair or poor perceived mental health,Number,690.0
8333,2022-04,Quebec,"Total, all persons",Fair or poor perceived mental health,Number,929.0
8334,2022-04,Quebec,Men,Excellent or very good perceived mental health,Percent,58.4
8335,2022-04,Quebec,Men,Excellent or very good perceived mental health,Percent,54.7
